"query"	"significant"	"p_value"	"term_size"	"query_size"	"intersection_size"	"precision"	"recall"	"term_id"	"source"	"term_name"	"effective_domain_size"	"source_order"
"636"	"query_1"	TRUE	0.00202490043150633	60	2124	20	0.00941619585687382	0.333333333333333	"GO:2001244"	"GO:BP"	"positive regulation of intrinsic apoptotic signaling pathway"	21128	27891
"637"	"query_1"	TRUE	0.0021458520863954	104	2124	28	0.0131826741996234	0.269230769230769	"GO:0001776"	"GO:BP"	"leukocyte homeostasis"	21128	462
"638"	"query_1"	TRUE	0.00216652728400543	530	2124	89	0.0419020715630885	0.167924528301887	"GO:0030335"	"GO:BP"	"positive regulation of cell migration"	21128	7180
"639"	"query_1"	TRUE	0.00219907683170411	24	2124	12	0.00564971751412429	0.5	"GO:1903241"	"GO:BP"	"U2-type prespliceosome assembly"	21128	24062
"640"	"query_1"	TRUE	0.00222361563977549	702	2124	111	0.0522598870056497	0.158119658119658	"GO:0051129"	"GO:BP"	"negative regulation of cellular component organization"	21128	14358
"641"	"query_1"	TRUE	0.00223824712858835	128	2124	32	0.0150659133709981	0.25	"GO:0030218"	"GO:BP"	"erythrocyte differentiation"	21128	7125
"642"	"query_1"	TRUE	0.00233083755882383	153	2124	36	0.0169491525423729	0.235294117647059	"GO:2001236"	"GO:BP"	"regulation of extrinsic apoptotic signaling pathway"	21128	27883
"643"	"query_1"	TRUE	0.00239932972929702	71	2124	22	0.0103578154425612	0.309859154929577	"GO:0002260"	"GO:BP"	"lymphocyte homeostasis"	21128	817
"644"	"query_1"	TRUE	0.00241709020624601	381	2124	69	0.0324858757062147	0.181102362204724	"GO:1902903"	"GO:BP"	"regulation of supramolecular fiber organization"	21128	23782
"645"	"query_1"	TRUE	0.00256661512837204	260	2124	52	0.0244821092278719	0.2	"GO:0031668"	"GO:BP"	"cellular response to extracellular stimulus"	21128	7715
"646"	"query_1"	TRUE	0.00257699889061038	367	2124	67	0.0315442561205273	0.182561307901907	"GO:0070997"	"GO:BP"	"neuron death"	21128	17488
"647"	"query_1"	TRUE	0.00258321940574182	17	2124	10	0.00470809792843691	0.588235294117647	"GO:0034134"	"GO:BP"	"toll-like receptor 2 signaling pathway"	21128	8928
"648"	"query_1"	TRUE	0.00265518327291364	360	2124	66	0.0310734463276836	0.183333333333333	"GO:0007265"	"GO:BP"	"Ras protein signal transduction"	21128	2878
"649"	"query_1"	TRUE	0.00277033892910383	745	2124	116	0.0546139359698682	0.155704697986577	"GO:0001934"	"GO:BP"	"positive regulation of protein phosphorylation"	21128	570
"650"	"query_1"	TRUE	0.00279168311839732	240	2124	49	0.0230696798493409	0.204166666666667	"GO:0006354"	"GO:BP"	"DNA-templated transcription elongation"	21128	2192
"651"	"query_1"	TRUE	0.00281656503289364	77	2124	23	0.0108286252354049	0.298701298701299	"GO:0030968"	"GO:BP"	"endoplasmic reticulum unfolded protein response"	21128	7387
"652"	"query_1"	TRUE	0.00284711568311322	518	2124	87	0.0409604519774011	0.167953667953668	"GO:0007264"	"GO:BP"	"small GTPase mediated signal transduction"	21128	2877
"653"	"query_1"	TRUE	0.00291246363202855	275	2124	54	0.0254237288135593	0.196363636363636	"GO:0034599"	"GO:BP"	"cellular response to oxidative stress"	21128	9189
"654"	"query_1"	TRUE	0.00294717818616178	1056	2124	154	0.0725047080979284	0.145833333333333	"GO:0051130"	"GO:BP"	"positive regulation of cellular component organization"	21128	14359
"655"	"query_1"	TRUE	0.00296638524595772	557	2124	92	0.0433145009416196	0.165170556552962	"GO:2000147"	"GO:BP"	"positive regulation of cell motility"	21128	26905
"656"	"query_1"	TRUE	0.00302582366001857	142	2124	34	0.0160075329566855	0.23943661971831	"GO:0032434"	"GO:BP"	"regulation of proteasomal ubiquitin-dependent protein catabolic process"	21128	8024
"657"	"query_1"	TRUE	0.00305274602694844	161	2124	37	0.0174199623352166	0.229813664596273	"GO:0008064"	"GO:BP"	"regulation of actin polymerization or depolymerization"	21128	3201
"658"	"query_1"	TRUE	0.00314896345822758	100	2124	27	0.0127118644067797	0.27	"GO:1901222"	"GO:BP"	"regulation of NIK/NF-kappaB signaling"	21128	22383
"659"	"query_1"	TRUE	0.003182686163555	83	2124	24	0.0112994350282486	0.289156626506024	"GO:0070227"	"GO:BP"	"lymphocyte apoptotic process"	21128	17040
"660"	"query_1"	TRUE	0.00322662668261901	14	2124	9	0.00423728813559322	0.642857142857143	"GO:0002467"	"GO:BP"	"germinal center formation"	21128	1015
"661"	"query_1"	TRUE	0.00333670580754522	459	2124	79	0.0371939736346516	0.172113289760349	"GO:1903829"	"GO:BP"	"positive regulation of protein localization"	21128	24571
"662"	"query_1"	TRUE	0.00339063207121573	582	2124	95	0.0447269303201507	0.163230240549828	"GO:0051345"	"GO:BP"	"positive regulation of hydrolase activity"	21128	14524
"663"	"query_1"	TRUE	0.00348643679104166	89	2124	25	0.0117702448210923	0.280898876404494	"GO:0061912"	"GO:BP"	"selective autophagy"	21128	16752
"664"	"query_1"	TRUE	0.0034996936973132	21	2124	11	0.0051789077212806	0.523809523809524	"GO:0046629"	"GO:BP"	"gamma-delta T cell activation"	21128	13053
"665"	"query_1"	TRUE	0.0037207022596314	215	2124	45	0.0211864406779661	0.209302325581395	"GO:0009612"	"GO:BP"	"response to mechanical stimulus"	21128	3633
"666"	"query_1"	TRUE	0.00390099169754415	169	2124	38	0.0178907721280603	0.224852071005917	"GO:0043433"	"GO:BP"	"negative regulation of DNA-binding transcription factor activity"	21128	11337
"667"	"query_1"	TRUE	0.00394884009796939	202	2124	43	0.0202448210922787	0.212871287128713	"GO:0043393"	"GO:BP"	"regulation of protein binding"	21128	11313
"668"	"query_1"	TRUE	0.00402353513632892	335	2124	62	0.0291902071563089	0.185074626865672	"GO:0032386"	"GO:BP"	"regulation of intracellular transport"	21128	8001
"669"	"query_1"	TRUE	0.00413917892987302	271	2124	53	0.0249529190207156	0.195571955719557	"GO:0051348"	"GO:BP"	"negative regulation of transferase activity"	21128	14527
"670"	"query_1"	TRUE	0.00419274819331868	1079	2124	156	0.0734463276836158	0.144578313253012	"GO:0035295"	"GO:BP"	"tube development"	21128	9483
"671"	"query_1"	TRUE	0.00420571776695908	176	2124	39	0.018361581920904	0.221590909090909	"GO:0017148"	"GO:BP"	"negative regulation of translation"	21128	5452
"672"	"query_1"	TRUE	0.00430863615537257	314	2124	59	0.0277777777777778	0.187898089171975	"GO:0051056"	"GO:BP"	"regulation of small GTPase mediated signal transduction"	21128	14309
"673"	"query_1"	TRUE	0.00431771601726834	865	2124	130	0.0612052730696798	0.15028901734104	"GO:0035239"	"GO:BP"	"tube morphogenesis"	21128	9451
"674"	"query_1"	TRUE	0.00452994155330234	203	2124	43	0.0202448210922787	0.211822660098522	"GO:0050864"	"GO:BP"	"regulation of B cell activation"	21128	14148
"675"	"query_1"	TRUE	0.0048350975065767	43	2124	16	0.00753295668549906	0.372093023255814	"GO:2000516"	"GO:BP"	"positive regulation of CD4-positive, alpha-beta T cell activation"	21128	27249
"676"	"query_1"	TRUE	0.00484585521656325	63	2124	20	0.00941619585687382	0.317460317460317	"GO:0032623"	"GO:BP"	"interleukin-2 production"	21128	8135
"677"	"query_1"	TRUE	0.00484585521656325	63	2124	20	0.00941619585687382	0.317460317460317	"GO:0032663"	"GO:BP"	"regulation of interleukin-2 production"	21128	8174
"678"	"query_1"	TRUE	0.00491486110358083	494	2124	83	0.0390772128060264	0.168016194331984	"GO:0033674"	"GO:BP"	"positive regulation of kinase activity"	21128	8831
"679"	"query_1"	TRUE	0.00498335879920727	1124	2124	161	0.0758003766478343	0.143238434163701	"GO:0051726"	"GO:BP"	"regulation of cell cycle"	21128	14784
"680"	"query_1"	TRUE	0.00516837091727511	48	2124	17	0.00800376647834275	0.354166666666667	"GO:0046596"	"GO:BP"	"regulation of viral entry into host cell"	21128	13033
"681"	"query_1"	TRUE	0.00528313746505551	171	2124	38	0.0178907721280603	0.222222222222222	"GO:0034250"	"GO:BP"	"positive regulation of amide metabolic process"	21128	9018
"682"	"query_1"	TRUE	0.0052863701013224	18	2124	10	0.00470809792843691	0.555555555555556	"GO:0002396"	"GO:BP"	"MHC protein complex assembly"	21128	945
"683"	"query_1"	TRUE	0.0052863701013224	18	2124	10	0.00470809792843691	0.555555555555556	"GO:0002501"	"GO:BP"	"peptide antigen assembly with MHC protein complex"	21128	1049
"684"	"query_1"	TRUE	0.00594045528104186	109	2124	28	0.0131826741996234	0.256880733944954	"GO:0002444"	"GO:BP"	"myeloid leukocyte mediated immunity"	21128	992
"685"	"query_1"	TRUE	0.0059634291253719	30	2124	13	0.00612052730696798	0.433333333333333	"GO:1901798"	"GO:BP"	"positive regulation of signal transduction by p53 class mediator"	21128	22872
"686"	"query_1"	TRUE	0.00627977061185045	497	2124	83	0.0390772128060264	0.167002012072435	"GO:0016049"	"GO:BP"	"cell growth"	21128	5237
"687"	"query_1"	TRUE	0.00628668512210743	192	2124	41	0.0193032015065913	0.213541666666667	"GO:0022408"	"GO:BP"	"negative regulation of cell-cell adhesion"	21128	6996
"688"	"query_1"	TRUE	0.00638647182499106	64	2124	20	0.00941619585687382	0.3125	"GO:0070059"	"GO:BP"	"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress"	21128	16933
"689"	"query_1"	TRUE	0.00648058606329692	26	2124	12	0.00564971751412429	0.461538461538462	"GO:0032753"	"GO:BP"	"positive regulation of interleukin-4 production"	21128	8262
"690"	"query_1"	TRUE	0.00678211969031989	92	2124	25	0.0117702448210923	0.271739130434783	"GO:0032273"	"GO:BP"	"positive regulation of protein polymerization"	21128	7915
"691"	"query_1"	TRUE	0.00684327494301951	59	2124	19	0.00894538606403013	0.322033898305085	"GO:0032613"	"GO:BP"	"interleukin-10 production"	21128	8126
"692"	"query_1"	TRUE	0.00684327494301951	59	2124	19	0.00894538606403013	0.322033898305085	"GO:0032653"	"GO:BP"	"regulation of interleukin-10 production"	21128	8165
"693"	"query_1"	TRUE	0.00684327494301951	59	2124	19	0.00894538606403013	0.322033898305085	"GO:0051438"	"GO:BP"	"regulation of ubiquitin-protein transferase activity"	21128	14567
"694"	"query_1"	TRUE	0.00689470174934503	186	2124	40	0.0188323917137476	0.21505376344086	"GO:0042770"	"GO:BP"	"signal transduction in response to DNA damage"	21128	10987
"695"	"query_1"	TRUE	0.00704208407672761	98	2124	26	0.012241054613936	0.26530612244898	"GO:0030101"	"GO:BP"	"natural killer cell activation"	21128	7077
"696"	"query_1"	TRUE	0.0074282669495171	81	2124	23	0.0108286252354049	0.283950617283951	"GO:0050688"	"GO:BP"	"regulation of defense response to virus"	21128	14046
"697"	"query_1"	TRUE	0.00760595969670248	484	2124	81	0.038135593220339	0.167355371900826	"GO:0043410"	"GO:BP"	"positive regulation of MAPK cascade"	21128	11325
"698"	"query_1"	TRUE	0.00770845306386171	167	2124	37	0.0174199623352166	0.221556886227545	"GO:0071453"	"GO:BP"	"cellular response to oxygen levels"	21128	17763
"699"	"query_1"	TRUE	0.0079944949469343	87	2124	24	0.0112994350282486	0.275862068965517	"GO:0033077"	"GO:BP"	"T cell differentiation in thymus"	21128	8495
"700"	"query_1"	TRUE	0.00832856915708455	161	2124	36	0.0169491525423729	0.22360248447205	"GO:2000045"	"GO:BP"	"regulation of G1/S transition of mitotic cell cycle"	21128	26806
"701"	"query_1"	TRUE	0.00836914568192152	242	2124	48	0.0225988700564972	0.198347107438017	"GO:0097529"	"GO:BP"	"myeloid leukocyte migration"	21128	19870
"702"	"query_1"	TRUE	0.008425173000955	555	2124	90	0.0423728813559322	0.162162162162162	"GO:0010035"	"GO:BP"	"response to inorganic substance"	21128	3941
"703"	"query_1"	TRUE	0.00854342353162367	76	2124	22	0.0103578154425612	0.289473684210526	"GO:0032729"	"GO:BP"	"positive regulation of type II interferon production"	21128	8239
"704"	"query_1"	TRUE	0.00864563629713142	99	2124	26	0.012241054613936	0.262626262626263	"GO:0034620"	"GO:BP"	"cellular response to unfolded protein"	21128	9198
"705"	"query_1"	TRUE	0.0087175469301061	478	2124	80	0.0376647834274953	0.167364016736402	"GO:0031667"	"GO:BP"	"response to nutrient levels"	21128	7714
"706"	"query_1"	TRUE	0.00931161347797028	572	2124	92	0.0433145009416196	0.160839160839161	"GO:0040017"	"GO:BP"	"positive regulation of locomotion"	21128	10525
"707"	"query_1"	TRUE	0.00937260269116255	502	2124	83	0.0390772128060264	0.165338645418327	"GO:0044089"	"GO:BP"	"positive regulation of cellular component biogenesis"	21128	11609
"708"	"query_1"	TRUE	0.00938999423811573	236	2124	47	0.0221280602636535	0.199152542372881	"GO:0009743"	"GO:BP"	"response to carbohydrate"	21128	3734
"709"	"query_1"	TRUE	0.00945618973649867	479	2124	80	0.0376647834274953	0.167014613778706	"GO:0016570"	"GO:BP"	"histone modification"	21128	5415
"710"	"query_1"	TRUE	0.00961156669820183	55	2124	18	0.00847457627118644	0.327272727272727	"GO:0052372"	"GO:BP"	"modulation by symbiont of entry into host"	21128	15027
"711"	"query_1"	TRUE	0.00985851578468091	50	2124	17	0.00800376647834275	0.34	"GO:2001238"	"GO:BP"	"positive regulation of extrinsic apoptotic signaling pathway"	21128	27885
"712"	"query_1"	TRUE	0.0100491233139022	209	2124	43	0.0202448210922787	0.205741626794258	"GO:0050821"	"GO:BP"	"protein stabilization"	21128	14112
"713"	"query_1"	TRUE	0.0101512730490485	19	2124	10	0.00470809792843691	0.526315789473684	"GO:0002283"	"GO:BP"	"neutrophil activation involved in immune response"	21128	840
"714"	"query_1"	TRUE	0.0101512730490485	19	2124	10	0.00470809792843691	0.526315789473684	"GO:0060339"	"GO:BP"	"negative regulation of type I interferon-mediated signaling pathway"	21128	15478
"715"	"query_1"	TRUE	0.0105247808040604	230	2124	46	0.0216572504708098	0.2	"GO:0046777"	"GO:BP"	"protein autophosphorylation"	21128	13154
"716"	"query_1"	TRUE	0.0105353868518329	112	2124	28	0.0131826741996234	0.25	"GO:2000060"	"GO:BP"	"positive regulation of ubiquitin-dependent protein catabolic process"	21128	26820
"717"	"query_1"	TRUE	0.0108127370685993	450	2124	76	0.0357815442561205	0.168888888888889	"GO:0044772"	"GO:BP"	"mitotic cell cycle phase transition"	21128	11907
"718"	"query_1"	TRUE	0.010836899123387	196	2124	41	0.0193032015065913	0.209183673469388	"GO:1903828"	"GO:BP"	"negative regulation of protein localization"	21128	24570
"719"	"query_1"	TRUE	0.0109560581245355	955	2124	139	0.0654425612052731	0.145549738219895	"GO:0044087"	"GO:BP"	"regulation of cellular component biogenesis"	21128	11607
"720"	"query_1"	TRUE	0.0111619126549642	287	2124	54	0.0254237288135593	0.18815331010453	"GO:0007162"	"GO:BP"	"negative regulation of cell adhesion"	21128	2805
"721"	"query_1"	TRUE	0.0116900834226198	331	2124	60	0.0282485875706215	0.181268882175227	"GO:0009895"	"GO:BP"	"negative regulation of catabolic process"	21128	3849
"722"	"query_1"	TRUE	0.0116900834226198	331	2124	60	0.0282485875706215	0.181268882175227	"GO:0070482"	"GO:BP"	"response to oxygen levels"	21128	17191
"723"	"query_1"	TRUE	0.0117140652118146	83	2124	23	0.0108286252354049	0.27710843373494	"GO:0008625"	"GO:BP"	"extrinsic apoptotic signaling pathway via death domain receptors"	21128	3305
"724"	"query_1"	TRUE	0.0118661410273029	302	2124	56	0.0263653483992467	0.185430463576159	"GO:0036293"	"GO:BP"	"response to decreased oxygen levels"	21128	10122
"725"	"query_1"	TRUE	0.0119473309322017	61	2124	19	0.00894538606403013	0.311475409836066	"GO:0043903"	"GO:BP"	"regulation of biological process involved in symbiotic interaction"	21128	11518
"726"	"query_1"	TRUE	0.0124154414445126	72	2124	21	0.00988700564971751	0.291666666666667	"GO:0042267"	"GO:BP"	"natural killer cell mediated cytotoxicity"	21128	10693
"727"	"query_1"	TRUE	0.0129084427559381	41	2124	15	0.00706214689265537	0.365853658536585	"GO:0032728"	"GO:BP"	"positive regulation of interferon-beta production"	21128	8238
"728"	"query_1"	TRUE	0.0131098048485005	151	2124	34	0.0160075329566855	0.225165562913907	"GO:0010821"	"GO:BP"	"regulation of mitochondrion organization"	21128	4565
"729"	"query_1"	TRUE	0.0134093565567833	51	2124	17	0.00800376647834275	0.333333333333333	"GO:0045058"	"GO:BP"	"T cell selection"	21128	12020
"730"	"query_1"	TRUE	0.0134890648858179	46	2124	16	0.00753295668549906	0.347826086956522	"GO:0062208"	"GO:BP"	"positive regulation of pattern recognition receptor signaling pathway"	21128	16901
"731"	"query_1"	TRUE	0.0138038672545911	289	2124	54	0.0254237288135593	0.186851211072664	"GO:0001666"	"GO:BP"	"response to hypoxia"	21128	398
"732"	"query_1"	TRUE	0.0140611003683042	145	2124	33	0.0155367231638418	0.227586206896552	"GO:0045727"	"GO:BP"	"positive regulation of translation"	21128	12343
"733"	"query_1"	TRUE	0.0146096747198363	84	2124	23	0.0108286252354049	0.273809523809524	"GO:0006446"	"GO:BP"	"regulation of translational initiation"	21128	2260
"734"	"query_1"	TRUE	0.015003724063612	139	2124	32	0.0150659133709981	0.23021582733813	"GO:0006986"	"GO:BP"	"response to unfolded protein"	21128	2682
"735"	"query_1"	TRUE	0.0157911129037271	73	2124	21	0.00988700564971751	0.287671232876712	"GO:0070373"	"GO:BP"	"negative regulation of ERK1 and ERK2 cascade"	21128	17130
"736"	"query_1"	TRUE	0.0159000296237478	627	2124	98	0.0461393596986817	0.156299840510367	"GO:0040008"	"GO:BP"	"regulation of growth"	21128	10516
"737"	"query_1"	TRUE	0.0164067880370361	7	2124	6	0.00282485875706215	0.857142857142857	"GO:0070106"	"GO:BP"	"interleukin-27-mediated signaling pathway"	21128	16959
"738"	"query_1"	TRUE	0.0168490381548749	28	2124	12	0.00564971751412429	0.428571428571429	"GO:0060333"	"GO:BP"	"type II interferon-mediated signaling pathway"	21128	15472
"739"	"query_1"	TRUE	0.0168490381548749	28	2124	12	0.00564971751412429	0.428571428571429	"GO:0001916"	"GO:BP"	"positive regulation of T cell mediated cytotoxicity"	21128	555
"740"	"query_1"	TRUE	0.0168490381548749	28	2124	12	0.00564971751412429	0.428571428571429	"GO:1901223"	"GO:BP"	"negative regulation of NIK/NF-kappaB signaling"	21128	22384
"741"	"query_1"	TRUE	0.0170140805655879	57	2124	18	0.00847457627118644	0.315789473684211	"GO:0043331"	"GO:BP"	"response to dsRNA"	21128	11284
"742"	"query_1"	TRUE	0.0180214241214684	68	2124	20	0.00941619585687382	0.294117647058824	"GO:2000379"	"GO:BP"	"positive regulation of reactive oxygen species metabolic process"	21128	27124
"743"	"query_1"	TRUE	0.0180214241214684	68	2124	20	0.00941619585687382	0.294117647058824	"GO:0030888"	"GO:BP"	"regulation of B cell proliferation"	21128	7355
"744"	"query_1"	TRUE	0.0181915393077178	621	2124	97	0.045668549905838	0.156199677938808	"GO:0006935"	"GO:BP"	"chemotaxis"	21128	2647
"745"	"query_1"	TRUE	0.0185510411189446	47	2124	16	0.00753295668549906	0.340425531914894	"GO:0090199"	"GO:BP"	"regulation of release of cytochrome c from mitochondria"	21128	19247
"746"	"query_1"	TRUE	0.018602001883455	24	2124	11	0.0051789077212806	0.458333333333333	"GO:0060907"	"GO:BP"	"positive regulation of macrophage cytokine production"	21128	16004
"747"	"query_1"	TRUE	0.018602001883455	24	2124	11	0.0051789077212806	0.458333333333333	"GO:0045591"	"GO:BP"	"positive regulation of regulatory T cell differentiation"	21128	12216
"748"	"query_1"	TRUE	0.018872403346463	214	2124	43	0.0202448210922787	0.200934579439252	"GO:0007033"	"GO:BP"	"vacuole organization"	21128	2713
"749"	"query_1"	TRUE	0.0203350657410334	194	2124	40	0.0188323917137476	0.206185567010309	"GO:0000302"	"GO:BP"	"response to reactive oxygen species"	21128	93
"750"	"query_1"	TRUE	0.0203782752712099	933	2124	135	0.0635593220338983	0.144694533762058	"GO:0040007"	"GO:BP"	"growth"	21128	10515
"751"	"query_1"	TRUE	0.0207754301826418	201	2124	41	0.0193032015065913	0.203980099502488	"GO:0009746"	"GO:BP"	"response to hexose"	21128	3737
"752"	"query_1"	TRUE	0.0208171241994453	528	2124	85	0.0400188323917137	0.160984848484848	"GO:0001525"	"GO:BP"	"angiogenesis"	21128	351
"753"	"query_1"	TRUE	0.0208303102062329	13	2124	8	0.00376647834274953	0.615384615384615	"GO:0070486"	"GO:BP"	"leukocyte aggregation"	21128	17195
"754"	"query_1"	TRUE	0.0208303102062329	13	2124	8	0.00376647834274953	0.615384615384615	"GO:0019885"	"GO:BP"	"antigen processing and presentation of endogenous peptide antigen via MHC class I"	21128	6435
"755"	"query_1"	TRUE	0.0208379747573863	623	2124	97	0.045668549905838	0.15569823434992	"GO:0042330"	"GO:BP"	"taxis"	21128	10724
"756"	"query_1"	TRUE	0.0213706117745167	33	2124	13	0.00612052730696798	0.393939393939394	"GO:0035456"	"GO:BP"	"response to interferon-beta"	21128	9577
"757"	"query_1"	TRUE	0.0213706117745167	33	2124	13	0.00612052730696798	0.393939393939394	"GO:0032673"	"GO:BP"	"regulation of interleukin-4 production"	21128	8184
"758"	"query_1"	TRUE	0.0213706117745167	33	2124	13	0.00612052730696798	0.393939393939394	"GO:0032633"	"GO:BP"	"interleukin-4 production"	21128	8145
"759"	"query_1"	TRUE	0.0213706117745167	33	2124	13	0.00612052730696798	0.393939393939394	"GO:0002828"	"GO:BP"	"regulation of type 2 immune response"	21128	1364
"760"	"query_1"	TRUE	0.0218777833193537	181	2124	38	0.0178907721280603	0.209944751381215	"GO:0043484"	"GO:BP"	"regulation of RNA splicing"	21128	11381
"761"	"query_1"	TRUE	0.0222430684834019	1445	2124	195	0.0918079096045198	0.134948096885813	"GO:0071495"	"GO:BP"	"cellular response to endogenous stimulus"	21128	17804
"762"	"query_1"	TRUE	0.0229973578491398	69	2124	20	0.00941619585687382	0.289855072463768	"GO:0002224"	"GO:BP"	"toll-like receptor signaling pathway"	21128	783
"763"	"query_1"	TRUE	0.0239021743558854	429	2124	72	0.0338983050847458	0.167832167832168	"GO:0001558"	"GO:BP"	"regulation of cell growth"	21128	369
"764"	"query_1"	TRUE	0.0240610725515436	142	2124	32	0.0150659133709981	0.225352112676056	"GO:2000377"	"GO:BP"	"regulation of reactive oxygen species metabolic process"	21128	27122
"765"	"query_1"	TRUE	0.0241202935761046	53	2124	17	0.00800376647834275	0.320754716981132	"GO:0030838"	"GO:BP"	"positive regulation of actin filament polymerization"	21128	7325
"766"	"query_1"	TRUE	0.0241651236822324	230	2124	45	0.0211864406779661	0.195652173913043	"GO:0031669"	"GO:BP"	"cellular response to nutrient levels"	21128	7716
"767"	"query_1"	TRUE	0.0241991396087788	38	2124	14	0.00659133709981168	0.368421052631579	"GO:0001914"	"GO:BP"	"regulation of T cell mediated cytotoxicity"	21128	553
"768"	"query_1"	TRUE	0.025138514207449	75	2124	21	0.00988700564971751	0.28	"GO:0016239"	"GO:BP"	"positive regulation of macroautophagy"	21128	5338
"769"	"query_1"	TRUE	0.025138514207449	75	2124	21	0.00988700564971751	0.28	"GO:0071260"	"GO:BP"	"cellular response to mechanical stimulus"	21128	17588
"770"	"query_1"	TRUE	0.0254940908226396	618	2124	96	0.0451977401129944	0.155339805825243	"GO:0048514"	"GO:BP"	"blood vessel morphogenesis"	21128	13620
"771"	"query_1"	TRUE	0.0255611301625918	5	2124	5	0.00235404896421846	1	"GO:1904149"	"GO:BP"	"regulation of microglial cell mediated cytotoxicity"	21128	24844
"772"	"query_1"	TRUE	0.0255611301625918	5	2124	5	0.00235404896421846	1	"GO:0090634"	"GO:BP"	"microglial cell mediated cytotoxicity"	21128	19546
"773"	"query_1"	TRUE	0.0275656181159607	105	2124	26	0.012241054613936	0.247619047619048	"GO:0008637"	"GO:BP"	"apoptotic mitochondrial changes"	21128	3312
"774"	"query_1"	TRUE	0.0277668347086447	370	2124	64	0.0301318267419962	0.172972972972973	"GO:0006887"	"GO:BP"	"exocytosis"	21128	2615
"775"	"query_1"	TRUE	0.028049000882224	143	2124	32	0.0150659133709981	0.223776223776224	"GO:1903531"	"GO:BP"	"negative regulation of secretion by cell"	21128	24311
"776"	"query_1"	TRUE	0.0289320448265501	260	2124	49	0.0230696798493409	0.188461538461538	"GO:0050730"	"GO:BP"	"regulation of peptidyl-tyrosine phosphorylation"	21128	14056
"777"	"query_1"	TRUE	0.0290704866104789	1270	2124	174	0.0819209039548023	0.137007874015748	"GO:0022402"	"GO:BP"	"cell cycle process"	21128	6990
"778"	"query_1"	TRUE	0.0301043484338296	150	2124	33	0.0155367231638418	0.22	"GO:0036294"	"GO:BP"	"cellular response to decreased oxygen levels"	21128	10123
"779"	"query_1"	TRUE	0.0301996253747222	25	2124	11	0.0051789077212806	0.44	"GO:1900017"	"GO:BP"	"positive regulation of cytokine production involved in inflammatory response"	21128	21342
"780"	"query_1"	TRUE	0.0314230302224647	34	2124	13	0.00612052730696798	0.382352941176471	"GO:0002431"	"GO:BP"	"Fc receptor mediated stimulatory signaling pathway"	21128	979
"781"	"query_1"	TRUE	0.032293673846538	131	2124	30	0.0141242937853107	0.229007633587786	"GO:0006413"	"GO:BP"	"translational initiation"	21128	2235
"782"	"query_1"	TRUE	0.0330203611541488	82	2124	22	0.0103578154425612	0.268292682926829	"GO:0043299"	"GO:BP"	"leukocyte degranulation"	21128	11254
"783"	"query_1"	TRUE	0.0330203611541488	82	2124	22	0.0103578154425612	0.268292682926829	"GO:1905897"	"GO:BP"	"regulation of response to endoplasmic reticulum stress"	21128	26370
"784"	"query_1"	TRUE	0.0337999054298754	100	2124	25	0.0117702448210923	0.25	"GO:0019080"	"GO:BP"	"viral gene expression"	21128	5899
"785"	"query_1"	TRUE	0.0338679858711096	88	2124	23	0.0108286252354049	0.261363636363636	"GO:0030433"	"GO:BP"	"ubiquitin-dependent ERAD pathway"	21128	7202
"786"	"query_1"	TRUE	0.0340019421699631	49	2124	16	0.00753295668549906	0.326530612244898	"GO:0030225"	"GO:BP"	"macrophage differentiation"	21128	7132
"787"	"query_1"	TRUE	0.0341825485603847	205	2124	41	0.0193032015065913	0.2	"GO:0071674"	"GO:BP"	"mononuclear cell migration"	21128	17928
"788"	"query_1"	TRUE	0.0342703521367068	39	2124	14	0.00659133709981168	0.358974358974359	"GO:0043516"	"GO:BP"	"regulation of DNA damage response, signal transduction by p53 class mediator"	21128	11398
"789"	"query_1"	TRUE	0.0343831357877258	212	2124	42	0.019774011299435	0.19811320754717	"GO:0045732"	"GO:BP"	"positive regulation of protein catabolic process"	21128	12347
"790"	"query_1"	TRUE	0.0352197547155175	138	2124	31	0.0145951035781544	0.22463768115942	"GO:1903038"	"GO:BP"	"negative regulation of leukocyte cell-cell adhesion"	21128	23907
"791"	"query_1"	TRUE	0.0377985940374149	60	2124	18	0.00847457627118644	0.3	"GO:0002886"	"GO:BP"	"regulation of myeloid leukocyte mediated immunity"	21128	1422
"792"	"query_1"	TRUE	0.0381294335065112	299	2124	54	0.0254237288135593	0.180602006688963	"GO:0051222"	"GO:BP"	"positive regulation of protein transport"	21128	14427
"793"	"query_1"	TRUE	0.0399925191126141	172	2124	36	0.0169491525423729	0.209302325581395	"GO:0030041"	"GO:BP"	"actin filament polymerization"	21128	7060
"794"	"query_1"	TRUE	0.0405775825499227	706	2124	106	0.0499058380414313	0.15014164305949	"GO:0001568"	"GO:BP"	"blood vessel development"	21128	374
"795"	"query_1"	TRUE	0.0407045990349905	83	2124	22	0.0103578154425612	0.265060240963855	"GO:0061515"	"GO:BP"	"myeloid cell development"	21128	16534
"796"	"query_1"	TRUE	0.0413694927972225	89	2124	23	0.0108286252354049	0.258426966292135	"GO:0032092"	"GO:BP"	"positive regulation of protein binding"	21128	7808
"797"	"query_1"	TRUE	0.042591831372839	66	2124	19	0.00894538606403013	0.287878787878788	"GO:0002704"	"GO:BP"	"negative regulation of leukocyte mediated immunity"	21128	1247
